name_acc,id_acc,currency_acc,spend,date1,date2,day,note,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
,,,,,, ,,,,,,,,
