name_acc,id_acc,currency_acc,spend,date1,date2,day,note,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
667188432352826 pam,667188432352826,VND,781.6,31-10-2025,31-10-2025,31,,,,,,,,
1314032279741991 pam,1314032279741991,VND,137.74,31-10-2025,31-10-2025,31,,,,,,,,
S - 83439,721434823907666,USD,20.1,31-10-2025,31-10-2025,31,,,,,,,,
S - 83440,1670895483553997,USD,20.52,31-10-2025,31-10-2025,31,,,,,,,,
s 419,9705468632856096,USD,65.03,31-10-2025,31-10-2025,31,,,,,,,,
s 412,1059187639411924,USD,0.12,31-10-2025,31-10-2025,31,,,,,,,,
405,2525422147821941,USD,0.85,31-10-2025,31-10-2025,31,,,,,,,,
S - 45612,630138336857486,USD,266.99,31-10-2025,31-10-2025,31,,,,,,,,
74,1199224758141890,USD,340.77,31-10-2025,31-10-2025,31,,,,,,,,
77,685186451160766,USD,596.39,31-10-2025,31-10-2025,31,,,,,,,,
S - 45625,727534293264400,USD,456.53,31-10-2025,31-10-2025,31,,,,,,,,
S - 45628,1214560726879599,USD,72.75,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 2 10.1 2,1137448835067882,USD,152.66,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 53 10.10 1,1232366548239020,USD,368.83,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 53 24.10 1,704869902467711,USD,365.2,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 68 20.10 1,1219792192890931,USD,78.84,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 68 20.10 2,1263750199084211,USD,146.77,31-10-2025,31-10-2025,31,,,,,,,,
1019858410253343,1019858410253343,USD,347.75,31-10-2025,31-10-2025,31,,,,,,,,
1215155996278755,1215155996278755,USD,50.35,31-10-2025,31-10-2025,31,,,,,,,,
2186471975117590,2186471975117590,USD,176.08,31-10-2025,31-10-2025,31,,,,,,,,
555932897569418,555932897569418,USD,24.0,31-10-2025,31-10-2025,31,,,,,,,,
731920946165022,731920946165022,USD,27.08,31-10-2025,31-10-2025,31,,,,,,,,
koaala,1377584673456809,USD,8.79,31-10-2025,31-10-2025,31,,,,,,,,
318,1841811783341620,USD,307.88,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 using 4,1220141649754504,USD,137.27,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 using 6,737034932012081,USD,64.66,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 53 24.10 4,722360187033856,USD,189.67,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 using 2,716835680862308,USD,89.94,31-10-2025,31-10-2025,31,,,,,,,,
Solo Leveling 23.9 2,1288292742809994,USD,276.26,31-10-2025,31-10-2025,31,,,,,,,,
llya 1 20/6 1,2524879414529712,USD,33.15,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 29.9 3,993861339194458,USD,95.22,31-10-2025,31-10-2025,31,,,,,,,,
580793457924140,580793457924140,USD,272.41,31-10-2025,31-10-2025,31,,,,,,,,
1063208945970224,1063208945970224,USD,8.47,31-10-2025,31-10-2025,31,,,,,,,,
lele36,1912100696270301,USD,92.83,31-10-2025,31-10-2025,31,,,,,,,,
261,1043660451055741,USD,16.5,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 42865,1719309348951224,USD,31.59,31-10-2025,31-10-2025,31,,,,,,,,
S - 39833,692227287105126,USD,91.48,31-10-2025,31-10-2025,31,,,,,,,,
198,2119521388520261,USD,22.24,31-10-2025,31-10-2025,31,,,,,,,,
196,673701182095461,USD,9.52,31-10-2025,31-10-2025,31,,,,,,,,
195,680334994611451,USD,10.05,31-10-2025,31-10-2025,31,,,,,,,,
190,1638139673558270,USD,17.07,31-10-2025,31-10-2025,31,,,,,,,,
189,1222649519250970,USD,4.9,31-10-2025,31-10-2025,31,,,,,,,,
188,1845886592865242,USD,37.36,31-10-2025,31-10-2025,31,,,,,,,,
185,1357343845380865,USD,13.96,31-10-2025,31-10-2025,31,,,,,,,,
182,4287429184825734,USD,587.29,31-10-2025,31-10-2025,31,,,,,,,,
lele46,1375400827094758,USD,400.56,31-10-2025,31-10-2025,31,,,,,,,,
1695385441098596,1695385441098596,USD,559.85,31-10-2025,31-10-2025,31,,,,,,,,
lele46 bill đỏ,1215474416342328,USD,112.7,31-10-2025,31-10-2025,31,,,,,,,,
lele46,2089357728200398,USD,40.68,31-10-2025,31-10-2025,31,,,,,,,,
10016385785051044,10016385785051044,USD,165.28,31-10-2025,31-10-2025,31,,,,,,,,
lele46,602695515495437,USD,414.87,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 25231,1209949783773902,EUR,100.59,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 45682,689726197148866,EUR,18.7,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 45693,1760422828158047,EUR,26.87,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 42864,1195871908447405,EUR,7.59,31-10-2025,31-10-2025,31,,,,,,,,
S-5604,546499848325604,USD,94.01,31-10-2025,31-10-2025,31,,,,,,,,
S-7032,554945597667032,USD,2.02,31-10-2025,31-10-2025,31,,,,,,,,
S-3364,700123309403364,USD,5.6,31-10-2025,31-10-2025,31,,,,,,,,
S-5444,1747125329555444,USD,2.45,31-10-2025,31-10-2025,31,,,,,,,,
Solo Leveling 23.9 1,967690425575108,USD,222.9,31-10-2025,31-10-2025,31,,,,,,,,
64,1738815490400300,USD,151.44,31-10-2025,31-10-2025,31,,,,,,,,
54,1082309407289923,USD,74.94,31-10-2025,31-10-2025,31,,,,,,,,
53,726506113140555,USD,6236.12,31-10-2025,31-10-2025,31,,,,,,,,
1549,1376560970231746,USD,7.43,31-10-2025,31-10-2025,31,,,,,,,,
1556,1197882265132675,USD,0.21,31-10-2025,31-10-2025,31,,,,,,,,
1816 red,1587146468622328,USD,210.52,31-10-2025,31-10-2025,31,,,,,,,,
S-692082336071517,692082336071517,GBP,31.49,31-10-2025,31-10-2025,31,,,,,,,,
S-1496099587908008,1496099587908008,USD,16.74,31-10-2025,31-10-2025,31,,,,,,,,
S - 89789,1033094844419549,USD,351.27,31-10-2025,31-10-2025,31,,,,,,,,
DoT 1622,377818244724781,USD,2.78,31-10-2025,31-10-2025,31,,,,,,,,
991504553144022,991504553144022,USD,51.58,31-10-2025,31-10-2025,31,,,,,,,,
S-1234,1135055105324496,USD,713.86,31-10-2025,31-10-2025,31,,,,,,,,
cty 14 scb đức 1362,2522122237939031,VND,140.92,31-10-2025,31-10-2025,31,,,,,,,,
Valorie 2 21/6 2,296447376185911,VND,326.0,31-10-2025,31-10-2025,31,,,,,,,,
Valorie 2 21.9 1,725224349407126,VND,261.52,31-10-2025,31-10-2025,31,,,,,,,,
Foster 1 28.6 3,301317222347855,VND,238.33,31-10-2025,31-10-2025,31,,,,,,,,
Valorie 10 3,3568456006703292,VND,50.04,31-10-2025,31-10-2025,31,,,,,,,,
S-729504782613896,729504782613896,USD,5.51,31-10-2025,31-10-2025,31,,,,,,,,
babu1 2,1114572123814383,USD,14.72,31-10-2025,31-10-2025,31,,,,,,,,
S - R4 124,1423926065468849,USD,54.31,31-10-2025,31-10-2025,31,,,,,,,,
S - 7644,731558545933173,USD,71.91,31-10-2025,31-10-2025,31,,,,,,,,
S-1234,1908707616630430,USD,118.94,31-10-2025,31-10-2025,31,,,,,,,,
2960161677503545,2960161677503545,USD,27.35,31-10-2025,31-10-2025,31,,,,,,,,
haz11 5,1249045690066551,USD,547.31,31-10-2025,31-10-2025,31,,,,,,,,
babu1 1,1548016579904500,USD,0.34,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 61 2,1507182093992139,USD,174.73,31-10-2025,31-10-2025,31,,,,,,,,
S-1234,2230120194134178,USD,167.55,31-10-2025,31-10-2025,31,,,,,,,,
S - 123217,1439733874129113,USD,134.37,31-10-2025,31-10-2025,31,,,,,,,,
Roimed Fusion 13 17.7 2,747376751062317,USD,338.06,31-10-2025,31-10-2025,31,,,,,,,,
zz,2115375962272475,USD,172.62,31-10-2025,31-10-2025,31,,,,,,,,
1,555098370874289,PHP,73.15,31-10-2025,31-10-2025,31,,,,,,,,
S - 41351242,1631717550826203,USD,404.94,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 16603,1968570120636505,USD,19.53,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 16133,709037058585226,USD,138.89,31-10-2025,31-10-2025,31,,,,,,,,
S-8690399194418562,8690399194418562,USD,115.4,31-10-2025,31-10-2025,31,,,,,,,,
S-1263347205141843,1263347205141843,USD,33.38,31-10-2025,31-10-2025,31,,,,,,,,
S - 4679,3625399007778471,USD,4.19,31-10-2025,31-10-2025,31,,,,,,,,
S - 4695,1465610521019420,USD,8.07,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 16605,1398793428031607,USD,509.81,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 16587-k,1341043756992817,USD,6.46,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 16604,1901767160583182,USD,34.95,31-10-2025,31-10-2025,31,,,,,,,,
S - 16128,1253834586473668,USD,47.37,31-10-2025,31-10-2025,31,,,,,,,,
HT 168,280244888373212,USD,31.93,31-10-2025,31-10-2025,31,,,,,,,,
3746936082118297,3746936082118297,USD,999.47,31-10-2025,31-10-2025,31,,,,,,,,
S - 33738,4295561470679793,USD,35.15,31-10-2025,31-10-2025,31,,,,,,,,
S - 292882,4148251472084343,USD,2906.57,31-10-2025,31-10-2025,31,,,,,,,,
S - 48849,640503959042582,USD,40.59,31-10-2025,31-10-2025,31,,,,,,,,
S - Una2 0,2238193106614962,USD,3.03,31-10-2025,31-10-2025,31,,,,,,,,
1428613068280029 bill đỏ,1428613068280029,USD,143.9,31-10-2025,31-10-2025,31,,,,,,,,
SD Agency - 42863,1272358571168273,USD,18.26,31-10-2025,31-10-2025,31,,,,,,,,
Đã fix thuế,385017107388454,USD,290.19,31-10-2025,31-10-2025,31,,,,,,,,
usd 4,662930343446689,USD,63.22,31-10-2025,31-10-2025,31,,,,,,,,
S - 16161,631419926629177,USD,15.39,31-10-2025,31-10-2025,31,,,,,,,,
Miami 15.9 1,1163508692471512,USD,8.6,31-10-2025,31-10-2025,31,,,,,,,,
1424969091875365,1424969091875365,USD,45.66,31-10-2025,31-10-2025,31,,,,,,,,
501955559648136,501955559648136,USD,155.8,31-10-2025,31-10-2025,31,,,,,,,,
VI36,544338631978475,USD,3.13,31-10-2025,31-10-2025,31,,,,,,,,
1938762063562192,1938762063562192,USD,39.8,31-10-2025,31-10-2025,31,,,,,,,,
S - 21111,1251999530044079,USD,67.17,31-10-2025,31-10-2025,31,,,,,,,,
S - 39939,1129613395860684,USD,200.87,31-10-2025,31-10-2025,31,,,,,,,,
usd 2,1760764151521386,USD,76.18,31-10-2025,31-10-2025,31,,,,,,,,
S-2689,2256580401442689,USD,1026.52,31-10-2025,31-10-2025,31,,,,,,,,
S - 28390,1372380773838212,USD,109.81,31-10-2025,31-10-2025,31,,,,,,,,
S - 182922,1285768199586505,USD,8.63,31-10-2025,31-10-2025,31,,,,,,,,
S - 82722,1265987155202345,USD,3059.68,31-10-2025,31-10-2025,31,,,,,,,,
S - 16162,2185211131989108,USD,30.32,31-10-2025,31-10-2025,31,,,,,,,,
S - 021,1774242763969476,USD,90.57,31-10-2025,31-10-2025,31,,,,,,,,
S - 29828,1660058044696001,USD,510.23,31-10-2025,31-10-2025,31,,,,,,,,
usd 1,1694704121243361,USD,48.4,31-10-2025,31-10-2025,31,,,,,,,,
S - 1231243,583472528143972,USD,65.07,31-10-2025,31-10-2025,31,,,,,,,,
S - 1231245,2249563465460892,USD,334.25,31-10-2025,31-10-2025,31,,,,,,,,
S-1787822572140732,1787822572140732,USD,2.03,31-10-2025,31-10-2025,31,,,,,,,,
Long 1332,599458211360877,USD,341.24,31-10-2025,31-10-2025,31,,,,,,,,
BM back,497402364980052,USD,66.51,31-10-2025,31-10-2025,31,,,,,,,,
S - 6758,662979611373810,USD,95.45,31-10-2025,31-10-2025,31,,,,,,,,
S - 28282,3070959796410697,USD,419.22,31-10-2025,31-10-2025,31,,,,,,,,
SV6,1059295539699585,USD,146.76,31-10-2025,31-10-2025,31,,,,,,,,
SS,666082976481547,USD,541.99,31-10-2025,31-10-2025,31,,,,,,,,
SS,1935120340621835,USD,117.35,31-10-2025,31-10-2025,31,,,,,,,,
SS 5,2702578736611537,USD,1.0,31-10-2025,31-10-2025,31,,,,,,,,
S - 1665,842861780590665,USD,16.32,31-10-2025,31-10-2025,31,,,,,,,,
S - 167288,9989308737861194,USD,173.27,31-10-2025,31-10-2025,31,,,,,,,,
S - 16209,1373662350380227,USD,211.55,31-10-2025,31-10-2025,31,,,,,,,,
S - 16123,1910967746389634,USD,227.83,31-10-2025,31-10-2025,31,,,,,,,,
S - 16529,1245548353322525,USD,180.39,31-10-2025,31-10-2025,31,,,,,,,,
S - 16098,659878763729812,USD,164.19,31-10-2025,31-10-2025,31,,,,,,,,
lele189,1266625738543872,USD,51.36,31-10-2025,31-10-2025,31,,,,,,,,
lele189,709078398616755,USD,316.19,31-10-2025,31-10-2025,31,,,,,,,,
1448099206397935 (4),1448099206397935,USD,199.79,31-10-2025,31-10-2025,31,,,,,,,,
710624465200697,710624465200697,USD,301.37,31-10-2025,31-10-2025,31,,,,,,,,
oct12 74,2465257553859958,USD,670.53,31-10-2025,31-10-2025,31,,,,,,,,
990,611076434920251,USD,674.13,31-10-2025,31-10-2025,31,,,,,,,,
989,1058777866399230,USD,420.16,31-10-2025,31-10-2025,31,,,,,,,,
988,1243864290860554,USD,200.1,31-10-2025,31-10-2025,31,,,,,,,,
S - 980,1030609702490564,USD,84.98,31-10-2025,31-10-2025,31,,,,,,,,
S-1234,1425485958594747,USD,89.45,31-10-2025,31-10-2025,31,,,,,,,,
S-1234,1603081847718532,USD,527.96,31-10-2025,31-10-2025,31,,,,,,,,
961,1079780646835574,USD,237.9,31-10-2025,31-10-2025,31,,,,,,,,
960,1087334213371853,USD,298.43,31-10-2025,31-10-2025,31,,,,,,,,
959,1075926410605705,USD,93.32,31-10-2025,31-10-2025,31,,,,,,,,
958,712566234879917,USD,40.19,31-10-2025,31-10-2025,31,,,,,,,,
806,682337014804970,USD,28.76,31-10-2025,31-10-2025,31,,,,,,,,
805,2991567374336096,USD,135.4,31-10-2025,31-10-2025,31,,,,,,,,
800,1023949002894794,USD,138.58,31-10-2025,31-10-2025,31,,,,,,,,
799,1542708080035557,USD,182.53,31-10-2025,31-10-2025,31,,,,,,,,
W1,736685886189292,USD,16.21,31-10-2025,31-10-2025,31,,,,,,,,
787,9622284294542800,USD,52.44,31-10-2025,31-10-2025,31,,,,,,,,
786,3217784358385328,USD,49.82,31-10-2025,31-10-2025,31,,,,,,,,
782,1424897845297841,USD,70.6,31-10-2025,31-10-2025,31,,,,,,,,
S - 45132467,1682068575814570,USD,90.85,31-10-2025,31-10-2025,31,,,,,,,,
S - 45132468,1061099845662637,USD,171.37,31-10-2025,31-10-2025,31,,,,,,,,
S-1724711741746554,1724711741746554,USD,231.17,31-10-2025,31-10-2025,31,,,,,,,,
S-1115639723798400,1115639723798400,USD,91.49,31-10-2025,31-10-2025,31,,,,,,,,
S - 14553,665464290181359,USD,31.1,31-10-2025,31-10-2025,31,,,,,,,,
S-792950823476538,792950823476538,USD,53.23,31-10-2025,31-10-2025,31,,,,,,,,
USD 881,779777768014242,USD,40.72,31-10-2025,31-10-2025,31,,,,,,,,
S-1234,8939406019516865,USD,4.93,31-10-2025,31-10-2025,31,,,,,,,,
2k5 526128,823281314199611,USD,84.21,31-10-2025,31-10-2025,31,,,,,,,,
2k5 311090,1520440998983432,USD,286.05,31-10-2025,31-10-2025,31,,,,,,,,
2k5 645311,648503518327231,USD,119.09,31-10-2025,31-10-2025,31,,,,,,,,
1375248674111324,1375248674111324,USD,31.22,31-10-2025,31-10-2025,31,,,,,,,,
Solo 2 22.10 1,24986400410984135,USD,0.01,31-10-2025,31-10-2025,31,,,,,,,,
2k5 187427,24659207560414196,USD,331.95,31-10-2025,31-10-2025,31,,,,,,,,
2k5 996263,2554739618221463,USD,379.71,31-10-2025,31-10-2025,31,,,,,,,,
2k5 740581,810713571913562,USD,982.49,31-10-2025,31-10-2025,31,,,,,,,,
PB2,813610344679630,USD,107.02,31-10-2025,31-10-2025,31,,,,,,,,
PB1,786969170988377,USD,189.7,31-10-2025,31-10-2025,31,,,,,,,,
PB3,1231564968732194,USD,176.53,31-10-2025,31-10-2025,31,,,,,,,,
lele910,809947708252124,USD,272.15,31-10-2025,31-10-2025,31,,,,,,,,
lele910,1295219359011848,USD,153.56,31-10-2025,31-10-2025,31,,,,,,,,
lele910,3335701009929106,USD,46.51,31-10-2025,31-10-2025,31,,,,,,,,
lele910,657316247447999,USD,155.86,31-10-2025,31-10-2025,31,,,,,,,,
Foster 7 12.10 3,2631355137212164,USD,19.32,31-10-2025,31-10-2025,31,,,,,,,,
Foster 7 12.10 2,2331403557294746,USD,16.19,31-10-2025,31-10-2025,31,,,,,,,,
Foster 7 12.10 1,4058693491012697,USD,100.07,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 using 7,786626070642683,USD,195.77,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 using 8,1545970296845285,USD,131.8,31-10-2025,31-10-2025,31,,,,,,,,
S - 260167,1128780266017968,USD,83.76,31-10-2025,31-10-2025,31,,,,,,,,
S - 409358,1286320606510226,USD,322.1,31-10-2025,31-10-2025,31,,,,,,,,
S - 930835,1139093591496639,USD,173.0,31-10-2025,31-10-2025,31,,,,,,,,
S - 688994,1505862443897082,USD,44.96,31-10-2025,31-10-2025,31,,,,,,,,
S - 192728,24907960742149238,USD,9.15,31-10-2025,31-10-2025,31,,,,,,,,
S - 165960,650247447862449,USD,15.37,31-10-2025,31-10-2025,31,,,,,,,,
S - 203106,24660939900199085,USD,635.09,31-10-2025,31-10-2025,31,,,,,,,,
S - 863906,901038042458259,USD,892.12,31-10-2025,31-10-2025,31,,,,,,,,
2k5 848178,1103209871794528,USD,418.59,31-10-2025,31-10-2025,31,,,,,,,,
2k5 733272,1351615116393293,USD,368.16,31-10-2025,31-10-2025,31,,,,,,,,
2k5 642514,4120551321490009,USD,52.15,31-10-2025,31-10-2025,31,,,,,,,,
2k5 944484,1214312283844282,USD,191.86,31-10-2025,31-10-2025,31,,,,,,,,
2k5 131236,1466536724603477,USD,12.49,31-10-2025,31-10-2025,31,,,,,,,,
2k5 978296,1105235025094619,USD,250.9,31-10-2025,31-10-2025,31,,,,,,,,
2k5 533457,1492121725356058,USD,168.23,31-10-2025,31-10-2025,31,,,,,,,,
2k5 442408,1125571992887662,USD,24.94,31-10-2025,31-10-2025,31,,,,,,,,
2k5 343063,1705297146813378,USD,188.31,31-10-2025,31-10-2025,31,,,,,,,,
2k5 363520,1466615677886323,USD,954.42,31-10-2025,31-10-2025,31,,,,,,,,
Blaster,2000122514145423,USD,72.61,31-10-2025,31-10-2025,31,,,,,,,,
Blaster,1470811134190377,USD,133.69,31-10-2025,31-10-2025,31,,,,,,,,
S-795387243198916,795387243198916,USD,20.86,31-10-2025,31-10-2025,31,,,,,,,,
S-1859741144613251,1859741144613251,USD,325.77,31-10-2025,31-10-2025,31,,,,,,,,
S - 16992,1527190328280896,USD,8.98,31-10-2025,31-10-2025,31,,,,,,,,
S - 16993,1528258508442754,USD,49.13,31-10-2025,31-10-2025,31,,,,,,,,
S - 16994,1529715468201997,USD,27.04,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 9642 246,1525224932169896,USD,106.52,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 9642 24,795425260146010,USD,236.26,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 9642 218,696619286107664,USD,135.1,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 12.10 3,1170687021572699,USD,228.38,31-10-2025,31-10-2025,31,,,,,,,,
lele510,1311036200716813,USD,289.07,31-10-2025,31-10-2025,31,,,,,,,,
lele510,827927549916469,USD,576.88,31-10-2025,31-10-2025,31,,,,,,,,
lele510,2645885902438108,USD,641.04,31-10-2025,31-10-2025,31,,,,,,,,
12 226707,2294689890977076,USD,164.74,31-10-2025,31-10-2025,31,,,,,,,,
12 151325,1976428143125332,USD,0.15,31-10-2025,31-10-2025,31,,,,,,,,
lele510,4261885277417474,USD,84.37,31-10-2025,31-10-2025,31,,,,,,,,
S - 16965,1426815348378529,USD,0.02,31-10-2025,31-10-2025,31,,,,,,,,
S - 16973,2141000656427539,USD,97.43,31-10-2025,31-10-2025,31,,,,,,,,
S - 45613457908,24830044759970980,USD,16.72,31-10-2025,31-10-2025,31,,,,,,,,
S - 45613457910,1181030157278580,USD,21.8,31-10-2025,31-10-2025,31,,,,,,,,
S - 45613457911,789576700479766,USD,6.57,31-10-2025,31-10-2025,31,,,,,,,,
S - 45613457912,670435602772890,USD,0.1,31-10-2025,31-10-2025,31,,,,,,,,
S - 6803,1292356535710554,USD,164.59,31-10-2025,31-10-2025,31,,,,,,,,
S - 6804,1289849559088272,USD,179.72,31-10-2025,31-10-2025,31,,,,,,,,
S - 6807,817477041237101,USD,163.89,31-10-2025,31-10-2025,31,,,,,,,,
S - 6810,1197222072240221,USD,209.94,31-10-2025,31-10-2025,31,,,,,,,,
S - 6814,804016385912409,USD,1.54,31-10-2025,31-10-2025,31,,,,,,,,
S - 6815,1914265922468454,USD,2.39,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 9642 109,1283869873542501,USD,310.22,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 9642 105,802080788887523,USD,1337.33,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 239,1986875532048432,USD,61.22,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 235,681000611168438,USD,160.9,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 230,661881736570687,USD,44.84,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 227,24457360097281073,USD,83.16,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 224,2848424995545613,USD,6.16,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 223,1175425247976762,USD,0.39,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 10,973564914953857,USD,0.02,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 5,777687688513112,USD,62.97,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 213,1530045641760110,USD,19.22,31-10-2025,31-10-2025,31,,,,,,,,
S-661904539911654,661904539911654,GBP,57.92,31-10-2025,31-10-2025,31,,,,,,,,
S-813249654988949,813249654988949,GBP,29.46,31-10-2025,31-10-2025,31,,,,,,,,
S-1579006796417830,1579006796417830,EUR,203.31,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 182,3830063830636245,USD,436.72,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 179,1803618373614232,USD,862.32,31-10-2025,31-10-2025,31,,,,,,,,
S - 347281 174,1531674641481390,USD,23.94,31-10-2025,31-10-2025,31,,,,,,,,
S - 347281 170,1495810438328004,USD,72.9,31-10-2025,31-10-2025,31,,,,,,,,
S - 347281 169,844250938763646,USD,120.15,31-10-2025,31-10-2025,31,,,,,,,,
S - 347281 168,788621874147917,USD,103.01,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 165,803661509272672,USD,40.86,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 162,1317913783168707,USD,295.28,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 156,1836086107334611,EUR,1.38,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 154,1113238057660614,USD,9.89,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 153,24390819503952682,USD,21.39,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 151,809867018069363,USD,1.0,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 97,1308934873758425,USD,237.68,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 93,1067732088773615,USD,54.04,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 91,1357182899343034,USD,87.04,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 89,1855677971990438,USD,7.28,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 239,657430250768323,USD,93.95,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 238,782783374382390,USD,5.84,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 235,31497157653261453,USD,355.38,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 234,1012057244328622,USD,372.89,31-10-2025,31-10-2025,31,,,,,,,,
BM 347281 230,1928876721016123,USD,114.52,31-10-2025,31-10-2025,31,,,,,,,,
DT Agency 4080 380,2089692088505289,USD,152.3,31-10-2025,31-10-2025,31,,,,,,,,
DT Agency 4080 1301,2093842737690995,USD,55.59,31-10-2025,31-10-2025,31,,,,,,,,
S - 45612346559,24921553274124336,USD,1.33,31-10-2025,31-10-2025,31,,,,,,,,
S - 45612346560,1224932626067202,USD,1.5,31-10-2025,31-10-2025,31,,,,,,,,
S - 45612346569,2240087906414796,USD,24.16,31-10-2025,31-10-2025,31,,,,,,,,
S-1234,653813464133946,USD,131.12,31-10-2025,31-10-2025,31,,,,,,,,
S - 45612,797116566513744,USD,185.86,31-10-2025,31-10-2025,31,,,,,,,,
S - 45613,781495174857942,USD,17.37,31-10-2025,31-10-2025,31,,,,,,,,
S - 45616,837265565631712,USD,197.09,31-10-2025,31-10-2025,31,,,,,,,,
S - 45618,2298417403933008,USD,28.74,31-10-2025,31-10-2025,31,,,,,,,,
S- 0029,683580464186997,USD,1.13,31-10-2025,31-10-2025,31,,,,,,,,
S- 0033,689897544119273,USD,2.86,31-10-2025,31-10-2025,31,,,,,,,,
S - 320705 831,1292277998760397,USD,10.84,31-10-2025,31-10-2025,31,,,,,,,,
BM 320705 836,690296013461903,USD,31.64,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 607,1102946312004282,USD,0.04,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 602,648606698043242,USD,0.21,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 598,5076317479260052,USD,97.53,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 594,783636457965406,USD,0.45,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 593,1833286930622806,USD,17.03,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 592,1253218010152417,USD,1.78,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 591,779284248226157,USD,24.97,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 587,1547325406235875,USD,16.02,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 578,4236816343196380,USD,1.71,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 569,796925606425735,USD,269.34,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 568,24812508171742732,USD,426.99,31-10-2025,31-10-2025,31,,,,,,,,
RoiBogdan 43 22.10 3,1552112539500886,USD,47.77,31-10-2025,31-10-2025,31,,,,,,,,
WhiteNew 1 16.10 2,24534085062887386,USD,14.9,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 563,24906412918970281,USD,64.28,31-10-2025,31-10-2025,31,,,,,,,,
GOODADS 3676 562,825119667143576,USD,44.91,31-10-2025,31-10-2025,31,,,,,,,,
DT Agency 4080 1661,804250955429300,USD,0.09,31-10-2025,31-10-2025,31,,,,,,,,
